image_id,label,score
9484-simplified,Musician,0.9603826
9484-simplified,Entertainment,0.8869544
9484-simplified,Performing Arts,0.88518536
9486-simplified,Facial expression,0.9445964
9486-simplified,Fictional character,0.93154734
9486-simplified,Pink,0.9175056
9486-simplified,Cartoon,0.8676504
9486-simplified,Mythical creature,0.85313565
9486-simplified,Animation,0.84402174
9486-simplified,Unicorn,0.8155215
9486-simplified,Animated cartoon,0.794856
9486-simplified,CG artwork,0.79073006
9486-simplified,Snout,0.7204296
9512-simplified,Cake,0.9886979
9512-simplified,Food,0.9813024
9512-simplified,Candle,0.97105396
9512-simplified,Birthday Candle,0.959087
9512-simplified,Event,0.95531976
9512-simplified,Cake decorating,0.946814
9512-simplified,Cake Decorating Supply,0.9463057
9512-simplified,Party Supply,0.94308764
9512-simplified,Dessert,0.9167673
9512-simplified,Birthday cake,0.90999186
9549-simplified,Muscle,0.9162279
9549-simplified,Fictional character,0.8703324
9549-simplified,Thorax,0.8190079
9549-simplified,Superhero,0.81477666
9549-simplified,Bodybuilder,0.75544894
9549-simplified,Barechestedness,0.7421222
9549-simplified,Torso,0.7230337
9549-simplified,Animation,0.7174284
9549-simplified,Hero,0.6771403
9549-simplified,Flesh,0.6342664
9609-simplified,Snow,0.9091098
9609-simplified,Winter,0.88071036
9609-simplified,Film,0.87419426
9609-simplified,Freezing,0.8617997
9609-simplified,Animation,0.82396895
9609-simplified,Ice,0.7824507
9609-simplified,Precipitation,0.74047166
9609-simplified,Digital compositing,0.70141584
9609-simplified,Bear,0.69993335
9609-simplified,Arctic,0.63492554
9636-simplified,Currency,0.8588967
9636-simplified,Money,0.844605
9636-simplified,Facial hair,0.8316952
9636-simplified,Moustache,0.8082869
9636-simplified,Coin,0.7582562
9636-simplified,Nickel,0.67250913
9636-simplified,Medal,0.64914244
9636-simplified,Collectable,0.5828552
9636-simplified,Money Handling,0.52991796
9636-simplified,Cash,0.521118
9651-simplified,,
967-simplified,Cat,0.98081356
967-simplified,Felidae,0.92955315
967-simplified,Felinae,0.92781895
967-simplified,Carnivores,0.909683
967-simplified,Whiskers,0.8200824
967-simplified,Costume,0.7005089
967-simplified,Fur,0.6873364
967-simplified,Tail,0.66260856
967-simplified,Kimono,0.5699931
967-simplified,Domestic short-haired cat,0.5313
9675-simplified,Mario,0.92028046
9675-simplified,Game,0.91139287
9675-simplified,Electronic device,0.8764559
9675-simplified,Technology,0.8400158
9675-simplified,Animation,0.80682534
9675-simplified,Video Game Software,0.76751703
9675-simplified,Animated cartoon,0.70909745
9675-simplified,PC game,0.706281
9675-simplified,Fictional character,0.6903819
9675-simplified,Display device,0.6198277
9690-simplified,Heart,0.9838072
9690-simplified,Red,0.97759134
9690-simplified,Candy,0.96388507
9690-simplified,Gummy candy,0.8988712
9690-simplified,Close-up,0.8948932
9690-simplified,Pastille,0.86663395
9690-simplified,Gumdrop,0.8650947
9690-simplified,Food,0.84534657
9690-simplified,Dessert,0.84149057
9690-simplified,Love,0.82749057
9723-simplified,Teapot,0.78580934
9723-simplified,Graphics,0.70069885
9723-simplified,Symbol,0.65146077
9723-simplified,Graphic design,0.6049722
9723-simplified,Vase,0.5841377
9723-simplified,Fractal art,0.5805408
9723-simplified,Animation,0.5287107
9723-simplified,Lid,0.5277167
9732-simplified,Blue,0.98847055
9732-simplified,Cloud,0.9879533
9732-simplified,Daytime,0.9812103
9732-simplified,Cumulus,0.94283223
9732-simplified,Sunlight,0.8622915
9732-simplified,Meteorological phenomenon,0.8313893
9732-simplified,Sunrise,0.6886851
9732-simplified,Evening,0.6837935
9732-simplified,Dusk,0.6373381
9732-simplified,Backlighting,0.63575184
9749-simplified,Fictional character,0.85465306
9749-simplified,Wrinkle,0.5827608
9753-simplified,Black,0.90798795
9753-simplified,Carbon fibers,0.7410437
9959-simplified,Blue,0.98868036
9959-simplified,Flame,0.9633538
9959-simplified,Fire,0.9316378
9959-simplified,Sea,0.90295666
9959-simplified,Heat,0.8803273
9959-simplified,Ocean,0.84376913
9959-simplified,Bonfire,0.7392439
9959-simplified,Campfire,0.7373093
9959-simplified,Boat,0.62119514
9959-simplified,Wave,0.55391884
